#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         STP>Solar-Terrestrial Physics
#     SOURCE_NAME                     SOLO>Solar Orbiter
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#     DATA_TYPE                       L2>Level 2 Calibrated Data
#     DESCRIPTOR                      SWA-PAS>Solar Wind Analyser / Proton-Alpha Sensor
#     DATA_VERSION                    02
#     PI_NAME                         C.J. Owen
#     PI_AFFILIATION                  MSSL-UCL, University College London, UK
#     TEXT                            Moments computed from the Proton part of ion distribution function measured                           
#                                      by PAS                                                                                                
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#     MISSION_GROUP                   Solar Orbiter
#     LOGICAL_SOURCE                  solo_L2_swa-pas-grnd-mom
#     LOGICAL_FILE_ID                 solo_L2_swa-pas-grnd-mom_20200707_V02
#     LOGICAL_SOURCE_DESCRIPTION      Solar Orbiter Level 2 Ground Calculated Moments Data from Solar Wind Analyser                         
#                                      (SWA) Proton-Alpha Sensor (PAS)                                                                       
#     RULES_OF_USE                    Consult with MSSL-UCL before using
#     GENERATED_BY                    IRAP - Toulouse
#     GENERATION_DATE                 2024-04-21T20:46:24
#     MODS                            2020/10/26 - A. Fedorov, A. Barthe - Initial version
#     SOFTWARE_VERSION                pas_process_9_1 - 2021/12/02
#     CALIBRATION_VERSION             solo_CAL_catalog_20211108_V83.txt
#     PARENTS                         solo_L1_swa-pas-3d_20240323_V01.cdf
#                                     solo_ANC_soc-flown-mk_V111_20240417_002.tm
#     CDAWEB_PARENTS                  solo_l2_swa-pas-grnd-mom_00000000_v01
#                                     solo_l2_swa-pas-grnd-mom_20240323_v02, solo_l2_swa-pas-grnd-mom_20240324_v02
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000
#  2. Velocity in RTN frame
#
EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,VR_RTN_km/s,VT_RTN_km/s,VN_RTN_km/s
2024-03-24T01:15:56.355491000Z,779.421,-25.6132,-49.4405
2024-03-24T01:15:58.355495000Z,778.410,-26.1255,-50.0711
2024-03-24T01:16:00.355498000Z,779.197,-27.4275,-49.3831
2024-03-24T01:16:02.355502000Z,782.107,-29.3320,-47.7555
2024-03-24T01:16:04.355506000Z,781.243,-25.9030,-47.1397
2024-03-24T01:16:06.355510000Z,782.738,-29.0726,-46.5150
2024-03-24T01:16:08.355513000Z,781.862,-24.6973,-47.4035
2024-03-24T01:16:10.355517000Z,780.865,-25.5641,-48.4058
2024-03-24T01:16:12.355521000Z,781.189,-26.1772,-49.1024
2024-03-24T01:16:14.355524000Z,778.102,-28.0704,-47.4442
2024-03-24T01:16:16.355528000Z,781.036,-27.8898,-46.4965
2024-03-24T01:16:18.355532000Z,781.442,-32.3491,-50.8126
2024-03-24T01:16:20.355535000Z,782.368,-34.6208,-46.6862
2024-03-24T01:16:22.355539000Z,782.427,-39.7194,-42.7927
2024-03-24T01:16:24.355543000Z,780.159,-34.1120,-47.4726
2024-03-24T01:16:26.355547000Z,784.929,-53.3666,-47.6285
2024-03-24T01:16:28.355550000Z,791.233,-48.0443,-45.3042
2024-03-24T01:16:30.355554000Z,787.057,-45.5333,-42.4465
2024-03-24T01:16:32.355558000Z,784.848,-49.3074,-43.8543
2024-03-24T01:16:34.355561000Z,790.521,-54.7706,-44.0445
2024-03-24T01:16:36.355565000Z,791.479,-61.3571,-47.7811
2024-03-24T01:16:38.355569000Z,788.863,-68.2382,-50.5981
2024-03-24T01:16:40.355573000Z,792.541,-69.7179,-48.3870
2024-03-24T01:16:42.355576000Z,798.489,-71.2978,-41.6273
2024-03-24T01:16:44.355580000Z,780.657,-50.1754,-40.7524
2024-03-24T01:16:46.355584000Z,786.780,-64.2325,-45.8246
2024-03-24T01:16:48.355587000Z,791.171,-60.8922,-42.4988
2024-03-24T01:16:50.355591000Z,791.054,-61.8875,-40.6054
2024-03-24T01:16:52.355595000Z,783.734,-50.3743,-36.6589
2024-03-24T01:16:54.355599000Z,776.064,-53.4710,-47.8333
2024-03-24T01:16:56.355602000Z,780.061,-42.0775,-36.1006
2024-03-24T01:16:58.355606000Z,789.909,-50.7119,-43.8260
2024-03-24T01:17:04.355617000Z,781.714,-49.4711,-42.3541
2024-03-24T01:17:08.355625000Z,787.345,-38.3013,-31.1433
2024-03-24T01:17:10.355628000Z,782.017,-40.7334,-34.1872
2024-03-24T01:17:12.355632000Z,770.129,-40.0077,-36.3848
2024-03-24T01:17:14.355636000Z,761.173,-35.6248,-35.4470
2024-03-24T01:17:16.355639000Z,762.460,-39.8295,-41.1721
2024-03-24T01:17:18.355643000Z,774.773,-36.0783,-36.0010
2024-03-24T01:17:20.355647000Z,778.310,-32.3708,-28.3981
2024-03-24T01:17:22.355651000Z,783.965,-26.7751,-20.8097
2024-03-24T01:17:24.355654000Z,787.949,-39.5948,-36.7033
2024-03-24T01:17:26.355658000Z,763.353,-28.1695,-37.0789
2024-03-24T01:17:28.355662000Z,777.566,-40.0458,-43.6866
2024-03-24T01:17:30.355665000Z,781.240,-36.9093,-39.9851
2024-03-24T01:17:32.355669000Z,770.498,-33.9381,-41.4216
2024-03-24T01:17:34.355673000Z,788.472,-31.4409,-30.4382
2024-03-24T01:17:36.355677000Z,791.060,-31.4062,-28.4449
2024-03-24T01:17:38.355680000Z,784.576,-25.0635,-25.5245
2024-03-24T01:17:40.355684000Z,782.154,-25.9765,-29.8814
2024-03-24T01:17:42.355688000Z,778.203,-28.3788,-34.2055
2024-03-24T01:17:44.355691000Z,784.725,-40.1580,-41.7708
2024-03-24T01:17:46.355695000Z,787.377,-43.5340,-43.8476
2024-03-24T01:17:48.355699000Z,782.236,-47.7522,-35.4802
2024-03-24T01:17:50.355703000Z,770.004,-28.2172,-18.2410
2024-03-24T01:17:52.355706000Z,765.068,-23.3133,-13.9415
2024-03-24T01:17:54.355710000Z,777.183,-38.9796,-26.0151
2024-03-24T01:17:56.355714000Z,778.931,-49.1986,-34.4929
2024-03-24T01:17:58.355717000Z,773.481,-38.8309,-28.3398
2024-03-24T01:18:00.355721000Z,780.516,-36.7735,-24.1216
2024-03-24T01:18:02.355725000Z,770.691,-31.4649,-24.3176
2024-03-24T01:18:04.355729000Z,764.150,-21.3730,-19.6668
2024-03-24T01:18:06.355732000Z,767.579,-26.0774,-22.2460
2024-03-24T01:18:08.355736000Z,781.408,-24.5761,-33.3699
2024-03-24T01:18:10.355740000Z,779.125,-24.6853,-33.0346
2024-03-24T01:18:12.355743000Z,778.615,-33.7022,-44.1039
2024-03-24T01:18:14.355747000Z,775.860,-34.9272,-43.8670
2024-03-24T01:18:16.355751000Z,772.236,-28.3060,-39.6407
2024-03-24T01:18:18.355754000Z,770.595,-25.1436,-38.5872
2024-03-24T01:18:20.355758000Z,768.221,-24.3807,-39.3307
2024-03-24T01:18:22.355762000Z,774.403,-33.2855,-40.8744
2024-03-24T01:18:24.355766000Z,774.159,-30.6032,-39.5434
2024-03-24T01:18:26.355769000Z,774.146,-27.3258,-38.3491
2024-03-24T01:18:28.355773000Z,776.985,-28.9845,-38.0993
2024-03-24T01:18:30.355777000Z,775.706,-23.7850,-30.9846
2024-03-24T01:18:32.355780000Z,777.836,-22.4521,-28.8786
2024-03-24T01:18:34.355784000Z,776.134,-29.4359,-31.6899
2024-03-24T01:18:36.355788000Z,779.487,-27.6248,-28.7268
2024-03-24T01:18:38.355792000Z,778.466,-30.4286,-32.8896
2024-03-24T01:18:44.355803000Z,774.987,-31.2010,-34.3204
2024-03-24T01:18:48.355810000Z,769.399,-27.4161,-34.2219
2024-03-24T01:18:50.355814000Z,784.364,-36.3022,-30.5689
2024-03-24T01:18:52.355818000Z,781.408,-38.1468,-36.7208
2024-03-24T01:18:54.355821000Z,777.996,-38.8528,-37.6586
2024-03-24T01:18:56.355825000Z,784.717,-37.3622,-33.1493
2024-03-24T01:18:58.355829000Z,770.529,-38.9155,-31.5157
2024-03-24T01:19:00.355832000Z,775.055,-39.5152,-28.4524
2024-03-24T01:19:02.355836000Z,778.780,-41.1890,-30.9657
2024-03-24T01:19:04.355840000Z,780.475,-36.3258,-36.5141
2024-03-24T01:19:06.355844000Z,782.466,-40.3632,-39.0998
2024-03-24T01:19:08.355847000Z,772.057,-42.3869,-44.9345
2024-03-24T01:19:10.355851000Z,777.739,-38.7221,-34.8798
2024-03-24T01:19:12.355855000Z,781.093,-44.6772,-36.7077
2024-03-24T01:19:14.355858000Z,770.750,-52.6318,-37.8259
2024-03-24T01:19:16.355862000Z,780.280,-56.1040,-39.0858
2024-03-24T01:19:18.355866000Z,787.935,-50.3190,-34.6329
2024-03-24T01:19:20.355870000Z,774.819,-49.3034,-38.8893
2024-03-24T01:19:22.355873000Z,782.125,-56.2178,-42.4520
2024-03-24T01:19:24.355877000Z,786.762,-53.1654,-50.3109
2024-03-24T01:19:26.355881000Z,787.416,-55.0536,-41.6161
2024-03-24T01:19:28.355884000Z,784.876,-63.4923,-43.8895
2024-03-24T01:19:30.355888000Z,792.394,-69.3793,-47.3967
2024-03-24T01:19:32.355892000Z,786.118,-66.6522,-50.0524
2024-03-24T01:19:34.355896000Z,790.397,-56.7893,-44.3858
2024-03-24T01:19:36.355899000Z,790.725,-65.4390,-50.2106
2024-03-24T01:19:38.355903000Z,793.855,-64.2681,-48.5135
2024-03-24T01:19:40.355907000Z,790.185,-68.4077,-47.3721
2024-03-24T01:19:42.355910000Z,795.483,-62.7622,-51.3925
2024-03-24T01:19:44.355914000Z,790.021,-63.5907,-46.5206
2024-03-24T01:19:46.355918000Z,785.133,-59.5364,-41.4934
2024-03-24T01:19:48.355922000Z,785.499,-63.5612,-45.7032
2024-03-24T01:19:50.355925000Z,782.410,-53.0454,-46.3269
2024-03-24T01:19:52.355929000Z,784.835,-54.5639,-50.1076
2024-03-24T01:19:54.355933000Z,786.073,-53.5124,-48.9305
2024-03-24T01:19:56.355936000Z,787.185,-56.3565,-48.4537
2024-03-24T01:19:58.355940000Z,786.811,-64.1178,-45.2938
2024-03-24T01:20:00.355944000Z,784.070,-56.8048,-35.9194
2024-03-24T01:20:02.355948000Z,772.621,-67.3212,-40.0359
2024-03-24T01:20:04.355951000Z,780.547,-61.7410,-38.2116
2024-03-24T01:20:06.355955000Z,783.985,-49.3164,-26.8939
2024-03-24T01:20:08.355959000Z,780.754,-48.2928,-31.8769
2024-03-24T01:20:10.355962000Z,779.262,-47.9893,-26.1121
2024-03-24T01:20:12.355966000Z,787.605,-37.2937,-4.05899
2024-03-24T01:20:14.355970000Z,780.230,-39.4323,-13.5804
2024-03-24T01:20:16.355974000Z,776.420,-38.0064,-13.4110
2024-03-24T01:20:18.355977000Z,776.043,-32.9751,-7.59057
2024-03-24T01:20:24.355988000Z,768.881,-33.6088,-10.1736
2024-03-24T01:20:28.355996000Z,773.212,-32.1821,-8.83608
2024-03-24T01:20:30.355999000Z,772.278,-40.2095,-28.0712
2024-03-24T01:20:32.356003000Z,774.788,-31.2075,-11.9901
2024-03-24T01:20:34.356007000Z,773.614,-31.5663,-14.4208
2024-03-24T01:20:36.356011000Z,771.374,-34.6284,-15.7701
2024-03-24T01:20:38.356014000Z,775.150,-27.5005,-8.72772
2024-03-24T01:20:40.356018000Z,781.083,-28.9926,-7.32519
2024-03-24T01:20:42.356022000Z,764.215,-40.6711,-24.5846
2024-03-24T01:20:44.356025000Z,761.923,-45.5082,-26.9180
2024-03-24T01:20:46.356029000Z,765.903,-41.6354,-23.0470
2024-03-24T01:20:48.356033000Z,761.907,-35.3553,-25.3338
2024-03-24T01:20:50.356037000Z,766.164,-34.9373,-23.0154
2024-03-24T01:20:52.356040000Z,757.558,-38.3077,-26.0853
2024-03-24T01:20:54.356044000Z,764.806,-37.0780,-18.2366
2024-03-24T01:20:56.356048000Z,760.728,-36.8631,-21.0882
2024-03-24T01:20:58.356051000Z,762.175,-33.1914,-16.2500
2024-03-24T01:21:00.356055000Z,757.374,-34.8356,-17.9018
2024-03-24T01:21:02.356059000Z,761.815,-39.5677,-21.8030
2024-03-24T01:21:04.356063000Z,765.055,-35.7031,-17.4755
2024-03-24T01:21:06.356066000Z,764.194,-35.9679,-16.8534
2024-03-24T01:21:08.356070000Z,766.743,-34.6792,-13.7431
2024-03-24T01:21:10.356074000Z,764.166,-35.3279,-14.2523
2024-03-24T01:21:12.356077000Z,766.990,-35.1273,-15.2050
2024-03-24T01:21:14.356081000Z,767.680,-35.5267,-14.4578
2024-03-24T01:21:16.356085000Z,764.022,-33.2168,-16.2581
2024-03-24T01:21:18.356089000Z,764.981,-34.8874,-15.2251
2024-03-24T01:21:20.356092000Z,764.489,-34.2911,-11.2447
2024-03-24T01:21:22.356096000Z,761.557,-35.5514,-12.2345
2024-03-24T01:21:24.356100000Z,759.924,-31.8530,-10.5162
2024-03-24T01:21:26.356103000Z,758.673,-29.3444,-8.79473
2024-03-24T01:21:28.356107000Z,756.587,-33.5014,-14.4377
2024-03-24T01:21:30.356111000Z,767.673,-31.1170,-6.33051
2024-03-24T01:21:32.356115000Z,774.099,-33.6964,-1.18077
2024-03-24T01:21:34.356118000Z,777.819,-30.0447,2.88117
2024-03-24T01:21:36.356122000Z,773.328,-27.9388,-1.97252
2024-03-24T01:21:38.356126000Z,769.278,-25.8781,-0.180026
2024-03-24T01:21:40.356129000Z,775.195,-31.0065,-1.70577
2024-03-24T01:21:42.356133000Z,772.581,-29.1968,0.536224
2024-03-24T01:21:44.356137000Z,773.471,-26.6878,-1.31622
2024-03-24T01:21:46.356141000Z,771.904,-26.5991,-1.36515
2024-03-24T01:21:48.356144000Z,770.358,-30.1095,-3.99781
2024-03-24T01:21:50.356148000Z,771.768,-24.3401,-1.44017
2024-03-24T01:21:52.356152000Z,775.161,-27.2255,5.28799
2024-03-24T01:21:54.356155000Z,771.924,-24.5386,7.09847
2024-03-24T01:21:56.356159000Z,772.339,-24.3583,7.28650
2024-03-24T01:21:58.356163000Z,770.270,-22.4995,8.38913
2024-03-24T01:22:04.356174000Z,771.766,-25.8510,5.83714
2024-03-24T01:22:08.356181000Z,762.695,-26.0169,0.754801
2024-03-24T01:22:10.356185000Z,765.058,-26.6428,1.92136
2024-03-24T01:22:12.356189000Z,759.779,-26.8858,-3.72326
2024-03-24T01:22:14.356192000Z,772.083,-25.5516,1.61892
2024-03-24T01:22:16.356196000Z,776.916,-21.7194,24.9467
2024-03-24T01:22:18.356200000Z,773.693,-24.0948,17.7896
2024-03-24T01:22:20.356204000Z,774.009,-29.7558,10.7361
2024-03-24T01:22:22.356207000Z,771.242,-23.3081,16.4545
2024-03-24T01:22:24.356211000Z,771.585,-23.7785,12.5654
2024-03-24T01:22:26.356215000Z,770.636,-25.6171,13.4922
2024-03-24T01:22:28.356218000Z,778.453,-20.5470,19.5005
2024-03-24T01:22:30.356222000Z,781.639,-16.1878,21.4630
2024-03-24T01:22:32.356226000Z,776.371,-4.27037,12.6297
2024-03-24T01:22:34.356230000Z,754.485,-17.4123,-9.28322
2024-03-24T01:22:36.356233000Z,730.594,-41.1991,-25.2470
2024-03-24T01:22:38.356237000Z,753.898,-30.7201,-19.2008
2024-03-24T01:22:40.356241000Z,748.693,-35.7474,-25.6236
2024-03-24T01:22:42.356244000Z,745.618,-38.3818,-33.6222
2024-03-24T01:22:44.356248000Z,764.969,-27.9365,-21.8153
2024-03-24T01:22:46.356252000Z,766.651,-28.2851,-20.9564
2024-03-24T01:22:48.356255000Z,739.382,-37.6441,-31.7872
2024-03-24T01:22:50.356259000Z,758.999,-29.4034,-26.8390
2024-03-24T01:22:52.356263000Z,747.864,-33.0280,-31.1095
2024-03-24T01:22:54.356267000Z,741.644,-36.0507,-35.0365
2024-03-24T01:22:56.356270000Z,755.371,-34.7422,-36.3269
2024-03-24T01:22:58.356274000Z,763.063,-33.1150,-35.0095
2024-03-24T01:23:00.356278000Z,763.868,-35.1999,-32.9622
2024-03-24T01:23:02.356281000Z,771.297,-28.6897,-20.8308
2024-03-24T01:23:04.356285000Z,766.356,-36.3380,-32.8792
2024-03-24T01:23:06.356289000Z,766.321,-31.2770,-27.2841
2024-03-24T01:23:08.356293000Z,766.869,-34.1606,-31.3256
2024-03-24T01:23:10.356296000Z,750.820,-33.7921,-31.1997
2024-03-24T01:23:12.356300000Z,739.426,-36.9681,-26.5795
2024-03-24T01:23:14.356304000Z,758.971,-28.3009,-23.5737
2024-03-24T01:23:16.356308000Z,760.648,-32.8385,-28.5875
2024-03-24T01:23:18.356311000Z,770.429,-35.1270,-28.0590
2024-03-24T01:23:20.356315000Z,785.963,-35.9489,-24.3022
2024-03-24T01:23:22.356319000Z,752.503,-32.6993,-27.4951
2024-03-24T01:23:24.356322000Z,748.738,-31.6888,-26.2296
2024-03-24T01:23:26.356326000Z,761.396,-27.2320,-17.3582
2024-03-24T01:23:28.356330000Z,753.758,-28.5983,-16.2133
2024-03-24T01:23:30.356333000Z,756.099,-31.2528,-27.2782
2024-03-24T01:23:32.356337000Z,757.304,-30.6056,-21.8109
2024-03-24T01:23:34.356341000Z,746.147,-32.0872,-25.7179
2024-03-24T01:23:36.356345000Z,751.015,-26.8558,-15.8800
2024-03-24T01:23:38.356348000Z,750.692,-22.3198,-7.48942
2024-03-24T01:23:44.356359000Z,748.087,-28.7003,-22.3546
2024-03-24T01:23:48.356367000Z,753.385,-25.8780,-13.9494
2024-03-24T01:23:50.356371000Z,732.908,-20.0275,0.759042
2024-03-24T01:23:52.356374000Z,735.923,-19.1091,-3.35914
2024-03-24T01:23:54.356378000Z,731.017,-16.4064,1.57816
2024-03-24T01:23:56.356382000Z,726.123,-20.1399,2.66174
2024-03-24T01:23:58.356385000Z,751.373,-11.4247,25.2614
2024-03-24T01:24:00.356389000Z,739.458,-14.2757,9.81196
2024-03-24T01:24:02.356393000Z,734.597,-14.5849,21.5684
2024-03-24T01:24:04.356397000Z,745.303,-7.83305,16.3933
2024-03-24T01:24:06.356400000Z,742.016,-10.2311,16.6222
2024-03-24T01:24:08.356404000Z,740.621,-16.5323,7.47006
2024-03-24T01:24:10.356408000Z,759.039,-18.0902,-4.57323
2024-03-24T01:24:12.356411000Z,743.211,-14.6193,8.31095
2024-03-24T01:24:14.356415000Z,743.901,-13.6839,8.23756
2024-03-24T01:24:16.356419000Z,731.787,-20.5902,-3.00047
2024-03-24T01:24:18.356423000Z,736.179,-21.7693,-5.30079
2024-03-24T01:24:20.356426000Z,730.212,-24.6576,-10.7740
2024-03-24T01:24:22.356430000Z,729.885,-20.9025,0.0844970
2024-03-24T01:24:24.356434000Z,729.044,-24.3861,-5.97839
2024-03-24T01:24:26.356437000Z,724.042,-26.8724,-8.39470
2024-03-24T01:24:28.356441000Z,734.843,-15.9243,6.76353
2024-03-24T01:24:30.356445000Z,724.411,-28.4368,-10.8724
2024-03-24T01:24:32.356449000Z,721.813,-25.3771,-4.26621
2024-03-24T01:24:34.356452000Z,736.125,-22.0923,-5.91044
2024-03-24T01:24:36.356456000Z,727.641,-21.5972,1.14128
2024-03-24T01:24:38.356460000Z,722.120,-23.3961,6.69724
2024-03-24T01:24:40.356463000Z,731.283,-22.6474,-2.42904
2024-03-24T01:24:42.356467000Z,732.445,-21.2546,-1.79843
2024-03-24T01:24:44.356471000Z,726.467,-20.8677,6.42341
2024-03-24T01:24:46.356474000Z,732.741,-21.6087,-0.988110
2024-03-24T01:24:48.356478000Z,724.971,-25.3201,-6.05926
2024-03-24T01:24:50.356482000Z,732.488,-21.1067,-0.798810
2024-03-24T01:24:52.356486000Z,739.889,-20.1549,0.989719
2024-03-24T01:24:54.356489000Z,721.926,-25.3029,-3.61078
2024-03-24T01:24:56.356493000Z,725.400,-22.2634,-1.16045
2024-03-24T01:24:58.356497000Z,720.383,-22.6213,2.12870
2024-03-24T01:25:00.356500000Z,729.075,-18.6856,5.13760
2024-03-24T01:25:02.356504000Z,733.536,-21.9425,-1.23048
2024-03-24T01:25:04.356508000Z,727.499,-24.9712,-5.11719
2024-03-24T01:25:06.356512000Z,727.599,-21.7316,-0.671917
2024-03-24T01:25:08.356515000Z,714.517,-25.0156,-2.94666
2024-03-24T01:25:10.356519000Z,710.681,-27.7016,-6.42511
2024-03-24T01:25:12.356523000Z,716.025,-22.2824,6.69751
2024-03-24T01:25:14.356526000Z,716.989,-25.3690,-4.09651
2024-03-24T01:25:16.356530000Z,733.711,-16.5743,7.12101
2024-03-24T01:25:18.356534000Z,724.114,-20.3715,4.84577
2024-03-24T01:25:24.356545000Z,715.798,-24.3271,-0.139634
2024-03-24T01:25:28.356552000Z,716.142,-24.5694,2.68665
2024-03-24T01:25:30.356556000Z,718.622,-20.3668,8.37021
2024-03-24T01:25:32.356560000Z,724.578,-17.8095,9.44833
2024-03-24T01:25:34.356564000Z,721.171,-17.4684,11.3985
2024-03-24T01:25:36.356567000Z,719.647,-16.6495,13.0670
2024-03-24T01:25:38.356571000Z,721.200,-17.8500,9.29596
2024-03-24T01:25:40.356575000Z,720.149,-19.3638,13.1603
2024-03-24T01:25:42.356578000Z,728.282,-19.1966,1.89040
2024-03-24T01:25:44.356582000Z,743.648,-8.81748,21.4877
2024-03-24T01:25:46.356586000Z,736.179,-8.03265,48.5463
2024-03-24T01:25:48.356590000Z,736.464,-8.20033,-1.00000e+31
2024-03-24T01:25:50.356593000Z,725.944,-15.9735,11.3706
2024-03-24T01:25:52.356597000Z,724.773,-18.2755,2.68484
2024-03-24T01:25:54.356601000Z,727.414,-18.9038,0.476772
2024-03-24T01:25:56.356604000Z,731.742,-24.2574,-10.9850
2024-03-24T01:25:58.356608000Z,735.020,-21.6103,-2.55212
2024-03-24T01:26:00.356612000Z,722.944,-24.3669,-6.81830
2024-03-24T01:26:02.356616000Z,730.859,-22.6879,-7.23856
2024-03-24T01:26:04.356619000Z,729.151,-21.4667,-0.853463
2024-03-24T01:26:06.356623000Z,727.185,-21.7666,-0.658143
2024-03-24T01:26:08.356627000Z,729.634,-19.6546,-1.44488
2024-03-24T01:26:10.356630000Z,738.167,-22.4234,-11.2956
2024-03-24T01:26:12.356634000Z,733.434,-22.9805,-7.18269
2024-03-24T01:26:14.356638000Z,732.767,-21.3087,-4.23611
2024-03-24T01:26:16.356641000Z,729.662,-22.0820,-2.55213
2024-03-24T01:26:18.356645000Z,737.518,-23.1595,-11.0269
2024-03-24T01:26:20.356649000Z,743.289,-20.1682,-11.8660
2024-03-24T01:26:22.356653000Z,736.663,-19.7997,-4.37761
2024-03-24T01:26:24.356656000Z,736.797,-22.4265,-6.87743
2024-03-24T01:26:26.356660000Z,735.264,-21.4422,-7.08649
2024-03-24T01:26:28.356664000Z,738.139,-19.2554,0.916796
2024-03-24T01:26:30.356667000Z,735.050,-22.3600,-10.1512
2024-03-24T01:26:32.356671000Z,751.922,-26.6917,-19.2808
2024-03-24T01:26:34.356675000Z,741.302,-24.5054,-10.2245
2024-03-24T01:26:36.356679000Z,746.249,-28.4455,-19.6761
2024-03-24T01:26:38.356682000Z,737.924,-27.1202,-7.87580
2024-03-24T01:26:40.356686000Z,738.737,-26.0245,-1.03983
2024-03-24T01:26:42.356690000Z,741.439,-23.8328,0.690265
2024-03-24T01:26:44.356693000Z,749.709,-22.7706,6.77592
2024-03-24T01:26:46.356697000Z,741.261,-23.8053,-11.7650
2024-03-24T01:26:48.356701000Z,735.788,-22.7659,-8.14920
2024-03-24T01:26:50.356705000Z,741.664,-19.2811,0.971934
2024-03-24T01:26:52.356708000Z,735.167,-17.7552,4.94801
2024-03-24T01:26:54.356712000Z,737.715,-20.0995,-2.15871
2024-03-24T01:26:56.356716000Z,736.898,-19.8240,-4.28617
2024-03-24T01:26:58.356719000Z,741.107,-19.1277,-3.64365
2024-03-24T01:27:04.356731000Z,739.685,-18.8016,-1.67743
2024-03-24T01:27:08.356738000Z,733.840,-19.2579,-4.72509
2024-03-24T01:27:10.356742000Z,730.769,-19.9476,-5.06907
2024-03-24T01:27:12.356745000Z,729.164,-17.1419,-2.70494
2024-03-24T01:27:14.356749000Z,731.341,-17.7700,-7.65880
2024-03-24T01:27:16.356753000Z,730.883,-19.0698,-4.93673
2024-03-24T01:27:18.356757000Z,730.309,-16.3846,2.29442
2024-03-24T01:27:20.356760000Z,726.807,-22.8683,-15.4639
2024-03-24T01:27:22.356764000Z,731.459,-17.9504,-8.58365
2024-03-24T01:27:24.356768000Z,728.132,-16.6408,-3.30773
2024-03-24T01:27:26.356771000Z,735.628,-14.0984,-0.743745
2024-03-24T01:27:28.356775000Z,731.610,-21.0877,-15.6222
2024-03-24T01:27:30.356779000Z,731.680,-16.3295,-2.22492
2024-03-24T01:27:32.356782000Z,738.095,-19.1841,-14.3164
2024-03-24T01:27:34.356786000Z,729.991,-13.5246,2.76535
2024-03-24T01:27:36.356790000Z,743.305,-12.2489,14.4830
2024-03-24T01:27:38.356794000Z,731.571,-18.4460,-10.1263
2024-03-24T01:27:40.356797000Z,726.223,-13.1892,-2.06519
2024-03-24T01:27:42.356801000Z,722.813,-15.7020,1.26411
2024-03-24T01:27:44.356805000Z,729.308,-17.3538,-3.43957
2024-03-24T01:27:46.356808000Z,724.221,-11.1531,1.17895
2024-03-24T01:27:48.356812000Z,723.433,-14.5809,2.87789
2024-03-24T01:27:50.356816000Z,727.305,-7.56375,0.842467
2024-03-24T01:27:52.356820000Z,717.566,-6.46007,3.09220
2024-03-24T01:27:54.356823000Z,727.224,-6.49676,-1.95791
2024-03-24T01:27:56.356827000Z,721.878,-7.10043,0.935049
2024-03-24T01:27:58.356831000Z,728.948,-4.30034,0.674106
2024-03-24T01:28:00.356834000Z,725.098,-9.54479,-4.11194
2024-03-24T01:28:02.356838000Z,723.678,-8.72169,1.12936
2024-03-24T01:28:04.356842000Z,726.350,-12.8185,-4.73824
2024-03-24T01:28:06.356846000Z,733.536,-10.5531,-0.558394
2024-03-24T01:28:08.356849000Z,727.671,-10.2355,0.567763
2024-03-24T01:28:10.356853000Z,721.180,-11.1769,2.31347
2024-03-24T01:28:12.356857000Z,731.477,-7.13054,6.00569
2024-03-24T01:28:14.356860000Z,729.528,-12.9675,-5.32519
2024-03-24T01:28:16.356864000Z,725.241,-11.0423,5.06109
2024-03-24T01:28:18.356868000Z,729.880,-9.01075,-8.88100
2024-03-24T01:28:20.356872000Z,728.280,-14.4369,-7.73853
2024-03-24T01:28:22.356875000Z,719.401,-13.2327,-4.58534
2024-03-24T01:28:24.356879000Z,720.928,-12.6937,-5.38311
2024-03-24T01:28:26.356883000Z,719.171,-14.9214,-4.00151
2024-03-24T01:28:28.356886000Z,725.333,-15.6907,-2.79516
2024-03-24T01:28:30.356890000Z,727.500,-14.4413,-4.30413
2024-03-24T01:28:32.356894000Z,725.083,-16.4975,-6.24843
2024-03-24T01:28:34.356898000Z,728.699,-14.2310,-1.72094
2024-03-24T01:28:36.356901000Z,728.130,-14.0144,0.552225
2024-03-24T01:28:38.356905000Z,729.751,-13.8740,-0.537446
2024-03-24T01:28:44.356916000Z,727.589,-11.3295,1.09798
2024-03-24T01:28:48.356924000Z,718.851,-15.6478,-2.23601
2024-03-24T01:28:50.356927000Z,723.567,-16.1190,-2.30354
2024-03-24T01:28:52.356931000Z,725.854,-13.7658,0.680514
2024-03-24T01:28:54.356935000Z,725.311,-14.0064,-2.95293
2024-03-24T01:28:56.356938000Z,725.675,-14.7104,-3.10585
2024-03-24T01:28:58.356942000Z,725.706,-14.4557,-3.08046
2024-03-24T01:29:00.356946000Z,724.590,-13.9073,-2.94425
2024-03-24T01:29:02.356950000Z,726.870,-16.1386,-2.73604
2024-03-24T01:29:04.356953000Z,726.377,-18.5086,-9.82835
2024-03-24T01:29:06.356957000Z,725.510,-17.2697,-2.94443
